id,month-12,month-11,month-10,month-9,month-8,month-7,month-6,month-5,month-4,month-3,month-2,month-1
2961,1,1,1,1,1,1,1,1,1,1,1,1
2964,1,1,1,1,1,1,1,1,1,1,1,1
2969,4,4,4,4,4,4,4,4,4,4,4,4
2970,2,3,3,3,3,3,3,3,3,3,4,4
2978,1,1,1,1,1,1,1,1,1,1,1,1
2979,3,3,3,3,4,4,4,4,4,4,4,4
2983,1,1,1,1,1,1,1,1,1,1,4,4
2990,1,1,1,1,1,1,1,1,1,1,1,1
2993,4,1,1,1,1,4,4,4,4,4,4,4
2995,1,1,1,1,1,1,1,1,1,1,1,1
3004,4,4,4,4,4,4,4,4,4,4,4,4
3010,1,1,1,1,1,1,1,1,4,4,4,4
3011,3,3,3,3,3,3,3,3,3,3,3,3
3012,1,1,1,1,1,1,1,1,1,1,1,1
3013,3,3,3,3,3,3,3,3,3,3,3,5
3014,4,4,4,4,4,4,4,4,4,4,4,4
3020,1,1,1,1,1,1,4,4,4,4,4,4
3021,0,0,0,0,0,0,0,0,0,0,0,0
3023,3,3,3,3,3,3,3,3,3,3,4,4
3025,1,1,1,1,1,1,1,1,1,1,4,4
3027,4,4,4,4,4,4,4,4,4,4,4,4
3035,4,3,3,3,3,4,4,4,4,4,4,4
3036,0,0,0,1,1,1,1,1,1,1,1,4
3041,0,0,0,0,0,0,0,0,0,0,0,0
3042,1,1,1,1,1,1,1,1,1,1,1,1
3043,1,4,4,4,4,4,4,4,4,4,4,4
3045,4,4,4,4,4,4,4,4,4,4,4,4
3046,4,4,4,4,4,4,4,4,4,4,4,4
3047,4,4,4,4,4,4,4,4,4,4,4,4
3051,0,0,4,4,4,4,4,4,4,4,4,4
3054,1,1,1,1,1,1,1,1,1,1,4,4
3057,4,4,4,4,4,4,4,4,4,4,4,4
3058,4,4,4,4,4,4,4,4,4,4,4,4
3061,1,1,4,4,4,1,1,1,1,1,1,1
3068,4,4,4,4,4,4,4,4,4,4,4,4
3069,1,1,4,4,4,4,4,4,4,4,4,4
3073,4,4,4,4,4,4,4,4,4,4,4,4
3075,1,1,1,1,1,1,1,1,5,5,5,5
3079,3,3,3,3,3,3,3,3,3,4,4,4
3080,1,1,1,1,1,1,1,1,1,1,1,1
3081,1,1,1,1,1,1,1,1,1,1,1,5
3093,1,1,1,1,1,1,1,4,4,4,4,4
3095,4,4,4,4,4,4,4,4,4,4,4,4
3096,4,4,4,1,1,1,1,1,1,1,4,4
3098,1,1,1,1,1,1,4,4,1,1,1,1
3099,1,1,1,1,1,1,1,1,3,3,3,3
3101,3,3,3,3,3,4,4,4,4,4,4,4
3105,3,3,3,3,3,3,3,1,1,1,4,4
3107,1,1,1,1,4,1,1,1,1,1,4,4
3108,1,1,1,1,1,1,1,1,1,1,1,1
3111,1,1,1,1,1,1,1,1,1,1,1,1
3113,3,3,3,3,3,3,3,3,3,3,3,5
3118,1,1,1,1,1,1,1,1,1,1,1,1
3120,1,1,1,1,4,3,3,3,3,3,3,4
3121,1,1,1,1,1,1,1,3,3,3,3,5
3122,1,1,1,1,1,1,1,1,1,1,1,4
3129,3,3,3,3,4,4,4,4,4,4,4,4
3145,1,1,1,1,1,1,1,1,1,1,1,1
3150,1,1,1,1,1,1,1,1,1,1,1,1
3151,1,1,1,1,1,1,1,1,1,1,4,4
3154,1,3,3,3,3,3,3,3,3,3,3,5
3155,3,3,3,3,3,3,3,3,4,4,4,4
3156,1,4,3,3,3,3,3,3,3,3,3,5
3162,3,3,3,3,3,3,3,3,3,3,4,4
3163,1,1,1,1,4,4,4,4,4,4,4,4
3164,4,1,4,3,4,4,4,4,4,4,4,4
3165,3,3,3,3,3,3,4,1,3,3,4,4
3178,4,4,4,1,1,1,1,1,1,1,1,1
3179,4,4,4,4,4,4,4,4,4,4,4,4
3182,1,1,1,1,1,1,1,1,1,1,1,4
3188,1,1,3,3,4,4,4,4,4,4,4,4
3190,3,3,3,3,4,4,4,4,4,4,4,4
3197,1,1,1,1,1,1,1,1,1,1,4,4
3198,3,4,4,3,3,3,3,3,3,0,0,4
3201,4,4,4,4,4,4,4,4,4,4,4,4
3204,1,1,1,1,1,1,1,1,1,1,1,1
3206,1,1,1,1,1,1,1,1,1,1,1,1
3221,1,1,1,1,1,1,1,1,1,1,1,1
3225,3,3,3,3,3,3,3,4,3,3,4,4
3237,1,1,1,1,1,1,1,1,1,5,5,5
3242,3,3,3,3,4,3,3,3,3,3,3,4
3243,1,1,1,1,1,1,1,1,1,1,1,1
3244,1,1,1,1,1,1,1,1,1,1,5,5
3248,1,1,1,1,1,1,1,1,1,1,5,5
3250,1,1,4,4,3,3,1,1,1,1,3,5
3252,1,1,4,1,1,1,1,4,4,4,4,4
3253,1,1,1,1,1,5,5,5,5,5,5,5
3254,1,1,1,1,1,1,1,1,1,1,4,1
3259,4,4,4,4,4,4,4,4,4,4,4,4
3260,4,4,4,4,4,4,4,4,4,4,4,4
3268,4,4,4,4,4,4,4,4,4,4,4,4
3269,1,1,1,1,1,1,1,1,5,5,5,5
3273,4,4,4,4,4,4,4,4,4,4,4,4
3278,1,1,1,1,1,1,1,1,1,1,1,1
3286,1,1,1,1,1,1,1,1,1,3,3,3
3287,1,4,4,1,1,3,3,1,1,1,1,4
3291,1,1,1,1,1,1,1,1,1,1,1,1
3293,1,1,1,1,1,1,1,1,1,1,1,1
3303,1,1,1,1,1,1,4,4,3,4,4,4
3304,1,1,1,1,1,1,1,1,1,1,1,1
3306,4,4,4,4,4,4,4,4,4,4,4,4
3309,1,1,1,1,1,1,1,1,1,1,1,1
3312,1,1,1,1,1,1,3,3,3,4,4,4
3315,4,4,4,4,4,4,4,4,4,4,4,4
3316,0,0,0,0,0,0,0,0,0,0,0,0
3317,4,4,4,4,4,4,4,4,4,4,4,4
3321,4,4,4,4,4,4,4,4,4,4,4,4
3322,1,1,1,1,1,1,1,1,1,1,1,5
3325,3,0,1,1,1,4,4,4,4,4,0,4
3338,3,3,3,3,3,3,3,3,3,3,4,4
3342,1,1,1,1,1,1,4,4,4,4,4,4
3347,1,1,1,1,1,1,1,1,1,1,1,1
3348,4,4,4,4,4,4,4,4,4,4,4,4
3350,4,1,1,1,1,1,1,4,4,4,4,4
3352,1,1,1,1,1,1,1,1,1,1,1,1
3355,1,1,1,1,1,1,1,1,4,4,4,4
3358,4,4,4,4,4,4,4,4,4,4,4,4
3360,3,3,3,1,1,1,1,1,1,1,1,1
3362,3,3,1,1,3,3,3,3,4,4,4,4
3363,1,1,1,1,1,1,1,1,1,1,4,4
3365,4,4,1,1,1,1,1,1,1,4,4,4
3369,1,1,1,1,1,1,3,3,3,3,3,5
3370,1,1,1,1,1,1,1,1,3,3,3,3
3371,4,4,4,4,4,4,4,4,4,4,4,4
3387,1,1,1,1,1,1,4,4,4,4,4,4
3397,1,1,1,1,1,1,1,1,4,4,4,4
3407,1,1,1,1,1,1,1,1,1,1,4,4
3412,4,4,4,4,4,4,4,4,4,4,4,4
3413,1,1,1,1,1,1,1,1,1,4,4,4
3418,3,3,3,3,3,3,3,3,3,3,3,3
3421,1,1,1,1,1,1,1,1,1,1,1,1
3423,1,1,1,1,1,1,1,1,1,4,4,4
3424,1,1,1,1,1,1,1,1,1,1,1,5
3426,1,1,1,1,1,1,1,1,1,1,1,1
3428,1,1,1,1,1,1,1,1,1,1,1,1
3429,3,3,3,3,3,3,3,3,3,3,3,4
3430,1,1,1,1,1,1,1,1,1,1,4,4
3432,1,1,1,1,1,1,1,1,1,1,1,1
3433,1,1,1,1,1,1,1,1,1,1,1,1
3434,1,1,1,1,1,1,1,1,1,1,1,5
3435,4,4,4,4,4,4,4,4,4,4,4,4
3436,4,4,4,4,4,4,4,4,4,4,4,4
3438,4,4,4,4,4,4,1,1,1,1,4,4
3444,4,4,4,4,4,4,4,4,4,4,4,4
3445,0,0,0,0,0,0,0,1,1,1,1,1
3446,4,4,4,4,4,4,4,4,4,4,4,4
3447,4,4,4,4,4,4,4,4,4,4,4,4
3448,4,4,4,4,4,4,4,1,1,1,1,4
3451,4,4,4,4,4,4,3,3,3,3,3,3
3452,1,1,1,1,1,1,1,1,1,1,1,1
3454,1,1,1,1,1,1,4,4,4,4,4,4
3456,1,1,1,1,1,1,1,1,1,1,1,1
3457,3,3,3,3,3,3,3,3,3,3,3,3
3458,1,1,1,1,1,1,4,4,1,1,1,4
3459,1,1,1,1,1,1,1,1,1,1,1,1
3465,1,1,1,1,1,1,1,1,1,1,1,1
3467,1,1,1,1,1,1,1,1,1,1,1,4
3475,1,1,1,1,1,1,1,1,4,4,4,4
3476,1,1,4,4,4,4,4,4,4,4,4,4
3481,3,3,3,3,3,1,1,1,1,1,5,5
3486,1,1,1,1,1,1,1,1,1,1,5,5
3487,1,1,1,3,3,4,4,4,4,4,4,4
3491,1,1,1,1,1,1,1,1,1,1,1,1
3502,1,1,1,1,1,1,1,1,1,1,1,5
3506,1,1,1,1,1,1,1,1,1,1,1,5
3511,1,1,1,1,1,1,1,1,1,1,1,1
3514,1,1,1,1,1,1,1,1,1,1,1,5
3518,1,1,1,1,1,1,1,1,1,1,4,4
3519,4,4,4,4,4,4,4,4,4,4,4,4
3523,4,4,4,4,4,4,4,4,4,4,4,4
3524,1,1,1,1,1,1,1,1,1,1,1,1
3527,4,4,4,4,4,4,4,4,4,4,4,4
3531,3,3,1,1,2,2,2,2,2,2,2,2
3532,4,4,4,4,4,4,4,4,4,4,4,4
3537,1,1,1,1,1,1,1,1,1,1,1,5
3542,4,4,4,4,4,4,4,4,4,4,4,4
3543,4,4,4,4,4,4,4,4,4,4,4,4
3544,4,4,4,4,4,4,4,4,4,4,4,4
3545,3,3,3,3,3,3,3,3,3,3,3,5
3546,1,1,2,4,1,1,4,4,1,1,1,5
3547,1,1,1,1,1,1,1,1,1,1,5,5
3548,1,1,1,4,4,4,4,4,4,4,4,4
3549,3,1,1,3,1,1,3,3,3,3,3,3
3551,1,1,1,1,1,1,1,1,1,1,1,1
3552,1,1,1,1,1,1,1,1,1,1,1,1
3554,3,3,3,3,3,3,3,3,4,4,4,4
3555,1,1,4,4,4,4,3,3,3,3,3,4
3556,1,1,1,1,1,1,1,1,1,1,1,5
3557,1,4,1,1,1,1,1,1,1,1,1,5
3558,1,1,1,1,1,1,1,3,3,3,3,5
3560,4,4,4,4,4,4,4,4,4,4,4,4
3564,5,5,5,5,5,5,5,5,5,5,5,5
3565,1,1,1,1,1,1,1,1,1,1,1,5
3566,1,1,1,1,1,4,4,4,4,4,4,4
3568,1,1,1,1,1,1,1,1,1,1,1,1
3572,4,4,4,4,4,4,4,4,4,4,4,4
3573,1,1,1,1,1,1,1,1,1,1,1,1
3576,4,4,4,4,4,4,4,4,4,4,4,4
3584,1,1,1,1,4,4,4,4,4,4,4,4
3586,1,1,1,1,1,1,1,1,1,1,5,5
3594,1,1,1,1,4,4,4,4,4,4,4,4
3597,4,4,3,3,3,3,3,3,4,4,4,4
3601,3,4,3,3,3,3,3,3,3,3,3,3
3603,1,3,3,3,3,3,3,3,3,3,3,5
3605,1,1,1,1,1,1,1,1,1,1,1,1
3606,3,3,3,3,3,4,4,4,4,4,4,4
3609,4,4,4,4,4,3,3,3,3,3,3,3
3610,3,4,4,4,4,4,4,4,4,4,4,4
3611,1,1,1,1,1,1,1,1,5,5,5,5
3613,3,3,3,3,3,3,3,3,3,5,5,5
3614,4,4,4,4,4,4,4,4,4,3,3,5
3624,1,1,1,1,1,1,1,1,1,1,5,5
3626,3,3,3,3,3,3,3,3,3,3,3,3
3633,4,4,4,4,4,4,4,4,4,4,4,4
3635,1,0,0,0,0,3,3,3,4,4,4,4
3637,4,4,4,4,4,4,4,4,4,4,4,4
3641,1,1,1,1,1,1,1,1,1,1,1,1
3647,4,4,4,4,4,4,0,0,0,0,0,0
3648,4,4,4,4,4,4,4,4,4,4,4,4
3649,4,4,4,4,4,4,4,4,4,4,4,4
3650,1,1,1,1,1,1,1,1,1,1,1,1
3651,1,1,1,1,1,1,1,1,1,1,5,5
3652,4,4,4,4,4,4,4,4,4,4,4,4
3654,1,1,1,1,1,1,1,1,1,1,1,4
3655,1,1,1,1,4,4,1,4,4,4,4,4
3659,4,4,4,4,4,1,1,1,3,4,4,4
3661,1,1,1,1,1,1,1,1,1,1,1,5
3662,1,1,1,1,1,1,1,1,1,1,4,4
3667,1,1,1,4,4,1,1,1,1,1,5,5
3669,1,1,1,1,1,3,3,3,3,3,3,3
3674,3,3,3,3,3,3,3,3,3,3,3,4
3677,1,1,1,1,1,1,1,1,1,1,1,1
3679,3,3,3,3,3,3,3,3,3,3,3,3
3681,1,1,1,1,1,1,1,1,1,1,1,1
3687,1,1,1,1,1,1,1,1,1,1,1,5
3691,1,1,1,1,1,1,1,1,1,1,1,1
3692,1,1,1,1,1,4,4,4,4,4,4,4
3697,4,4,3,4,4,4,3,3,3,3,3,4
3698,1,1,1,1,1,1,1,1,1,1,1,1
3699,3,1,4,4,4,4,4,4,4,4,4,4
3703,4,4,4,4,4,4,4,4,4,4,4,4
3704,4,4,4,4,4,4,4,4,4,4,4,4
3705,0,0,0,0,0,0,0,0,0,0,0,0
3714,4,4,4,4,4,4,4,4,4,4,4,4
3715,1,1,1,1,1,1,1,1,1,1,1,1
3717,4,4,4,4,4,4,4,4,4,4,4,4
3718,3,3,3,4,4,4,4,3,3,3,3,4
3719,1,1,1,1,1,1,1,1,1,1,5,5
3720,1,1,1,1,1,1,1,1,1,1,1,1
3726,4,4,4,4,4,4,4,4,4,4,4,4
3728,1,1,1,1,1,1,1,1,1,1,1,5
3729,1,1,0,3,0,0,0,0,0,0,0,0
3734,1,1,1,1,1,1,1,1,1,1,1,5
3736,1,1,1,1,1,1,1,1,1,1,5,5
3738,3,3,3,4,4,3,3,3,3,4,4,4
3739,1,1,1,1,1,1,1,1,1,1,1,1
3740,1,1,1,1,1,1,1,1,1,1,1,5
3741,1,1,1,2,2,2,2,2,2,2,2,2
3744,1,1,1,3,3,3,3,3,3,3,5,5
3746,1,1,1,1,1,1,1,1,1,4,4,4
3752,4,1,1,4,4,4,4,4,4,4,4,4
3753,3,3,3,3,3,3,3,4,4,4,4,4
3756,3,4,4,4,4,4,4,4,4,4,4,4
3758,3,3,3,3,3,3,3,3,3,3,3,5
3759,4,4,4,4,4,4,4,4,4,4,4,4
3768,4,4,4,4,4,4,4,4,4,4,4,4
3769,0,0,0,0,0,0,0,0,0,0,0,0
3770,1,1,1,1,1,1,1,1,1,1,1,1
3771,1,1,1,1,1,1,1,1,1,1,1,1
3774,4,4,4,4,4,4,4,4,4,4,4,4
3779,0,0,0,0,0,0,0,0,0,0,0,0
3781,1,1,1,1,1,1,1,1,1,1,1,5
3783,4,4,1,1,1,1,1,1,5,5,5,5
3784,4,4,4,4,4,4,4,4,4,4,4,4
3786,1,1,1,1,1,1,1,1,5,5,5,5
3787,1,1,1,1,1,1,1,1,1,1,4,4
3790,1,1,1,1,1,1,1,1,1,1,1,1
3791,3,1,1,1,1,1,1,1,1,1,1,5
3793,1,1,1,1,1,1,1,1,1,1,1,1
3794,3,3,3,3,3,3,3,3,3,3,3,3
3797,1,1,1,1,1,3,3,3,3,3,3,3
3798,1,1,1,1,1,1,1,1,1,1,1,4
3799,1,1,1,1,4,4,4,4,4,4,4,4
3800,1,1,1,1,1,1,1,1,1,3,3,3
3802,3,3,4,1,1,1,1,3,1,3,3,5
3804,4,4,4,1,1,1,1,1,1,1,1,4
3806,1,1,1,1,1,1,1,1,1,1,1,1
3812,1,1,1,1,4,4,4,4,4,4,4,4
3813,3,1,1,1,1,1,4,4,4,4,4,4
3819,1,1,4,4,4,4,4,3,3,3,4,4
3821,1,1,1,1,1,4,4,4,4,4,4,4
3823,1,1,3,3,3,3,3,4,4,4,4,4
3824,3,4,4,4,4,4,4,4,4,4,4,4
3832,1,1,1,1,1,1,1,1,1,1,1,1
3836,1,1,1,1,1,1,1,1,1,1,1,1
3837,3,3,3,3,3,4,4,4,3,3,3,4
3839,1,1,1,1,1,1,1,1,1,1,1,1
3842,4,4,4,4,4,4,4,4,4,4,4,4
3849,1,1,1,1,1,1,1,1,1,1,1,1
3851,1,1,1,1,3,3,3,3,3,4,4,4
3853,3,3,3,3,3,3,3,3,3,4,4,4
3859,1,1,1,1,1,1,1,1,1,1,1,1
3877,1,1,1,1,1,1,1,1,4,4,4,4
3879,1,1,1,1,1,1,4,4,4,4,4,4
3889,1,1,1,1,1,1,1,1,1,1,1,4
3899,1,1,1,1,1,1,1,1,1,1,1,1
3906,1,1,1,1,1,1,1,1,1,5,5,5
3908,1,1,1,1,1,1,1,1,1,1,1,5
3914,3,3,1,1,1,1,1,4,4,4,4,4
3915,4,4,4,4,4,3,3,4,4,4,4,4
3919,1,1,1,1,1,1,1,1,1,1,1,5
3921,1,1,1,1,1,1,1,1,1,1,1,1
3922,4,4,4,1,1,4,4,3,3,4,4,4
3923,1,1,1,1,1,1,1,1,1,1,1,1
3927,0,0,0,0,0,0,0,0,0,0,0,0
3928,1,1,1,1,1,1,1,1,1,1,1,1
3929,4,4,4,4,4,4,4,4,4,4,4,4
3931,4,4,4,4,4,4,4,4,4,4,4,4
3934,4,4,4,4,4,4,4,4,4,4,4,4
3935,4,4,4,4,4,4,4,4,4,4,4,4
3936,1,1,1,1,1,1,1,1,1,1,1,4
3944,4,4,4,4,4,4,4,4,4,4,4,4
3945,4,1,1,1,1,1,1,1,1,4,4,4
3948,4,4,4,4,4,4,4,4,4,4,4,4
3952,3,3,3,3,3,3,3,3,3,3,3,4
3953,3,3,3,3,3,3,3,3,3,3,4,4
3960,3,3,3,3,3,3,1,1,1,4,4,4
3962,1,1,1,1,1,1,1,1,1,1,1,1
3964,1,1,1,1,1,1,1,1,1,1,1,4
3969,1,1,1,1,1,1,3,3,3,3,3,5
3970,4,4,4,4,4,4,4,4,4,4,4,4
3972,3,3,3,3,3,3,3,3,3,3,3,3
3975,4,4,4,4,4,4,4,4,4,4,4,4
3977,3,3,3,3,3,1,1,4,4,4,4,4
3978,3,3,3,3,3,3,3,3,3,3,5,5
3982,1,1,3,3,3,3,4,4,4,1,1,5
3986,0,1,1,4,4,4,4,4,4,4,4,4
3988,4,3,3,3,3,3,3,3,3,3,4,4
3991,1,1,1,1,1,1,1,4,4,4,4,4
3992,0,0,0,0,0,0,0,0,0,0,0,0
3993,4,4,4,4,4,4,4,4,4,4,4,4
3995,3,3,3,3,3,3,3,3,3,4,4,1
3996,1,1,1,1,3,3,3,4,4,4,4,4
3998,4,4,4,4,4,4,4,4,4,4,4,4
4001,1,1,1,1,1,1,1,1,1,1,1,1
4002,2,2,2,2,2,2,2,1,1,1,1,1
4003,4,4,4,4,4,4,4,4,4,4,4,4
4005,3,3,4,4,3,3,3,3,3,3,3,5
4007,1,1,1,1,1,1,1,1,4,4,4,4
4012,4,4,4,4,4,4,4,4,4,4,4,4
4015,3,3,3,3,3,3,3,3,3,3,5,5
4016,4,4,4,4,4,4,4,4,4,4,4,4
4019,4,4,4,3,3,1,1,1,1,1,1,4
4021,1,1,4,3,3,3,4,4,4,4,4,4
4023,1,1,1,1,1,1,1,1,1,1,1,1
4024,4,4,4,4,4,4,4,4,4,4,4,4
4028,4,4,4,4,4,4,4,4,4,4,4,4
4035,1,1,1,1,1,1,1,1,1,1,1,1
4037,4,1,1,1,1,1,1,1,1,1,1,5
4038,1,1,1,1,1,3,3,3,3,3,4,4
4041,0,0,0,1,1,1,1,3,3,4,4,4
4045,4,1,1,1,1,4,4,4,4,4,4,4
4049,4,4,3,3,3,4,4,4,4,4,4,4
4050,1,1,1,1,1,1,1,1,1,1,1,1
4051,1,1,1,1,1,1,1,1,1,1,5,5
4057,1,1,1,1,1,1,3,1,1,1,1,5
4060,4,1,1,1,1,5,5,5,5,5,5,5
4065,1,1,3,3,3,5,5,5,5,5,5,5
4066,3,3,3,3,3,3,3,3,3,3,3,0
4074,1,1,1,1,1,1,1,1,1,5,5,5
4077,3,3,4,1,1,1,1,1,1,4,4,4
4078,4,4,4,4,4,4,4,4,4,1,1,4
4079,1,1,1,1,1,1,1,1,1,1,1,1
4083,3,3,3,3,3,3,3,4,4,4,4,4
4084,1,1,1,1,1,1,1,1,1,1,1,4
4085,4,4,4,4,4,4,4,4,4,4,4,4
4089,4,4,4,4,1,1,1,4,4,4,4,4
4094,1,1,3,3,3,3,3,3,3,3,3,3
4095,1,1,1,1,1,1,1,1,1,1,5,5
4103,1,1,1,1,1,1,1,1,1,1,1,5
4105,0,0,0,0,0,0,0,0,0,0,0,0
4108,1,1,1,1,1,1,1,1,1,1,1,5
4109,4,4,4,4,4,4,4,4,4,4,4,4
4110,4,3,3,4,4,4,4,4,4,4,4,4
4112,4,4,4,4,4,4,4,4,4,4,4,4
4120,4,4,4,4,4,4,4,4,4,4,4,4
4121,4,4,4,4,4,4,4,4,4,4,4,4
4123,3,3,3,3,3,3,3,3,3,4,4,4
4132,1,1,1,1,1,1,1,1,1,5,5,5
4133,4,4,4,4,4,4,4,4,4,4,4,4
4136,0,0,0,0,0,0,0,0,0,0,0,0
4142,1,1,1,1,1,1,1,1,1,1,1,1
4145,1,1,1,1,3,3,3,3,3,3,3,5
4148,4,4,4,4,1,1,1,1,1,1,1,4
4149,4,4,4,4,4,4,4,4,4,4,4,4
4150,4,4,4,4,4,4,4,4,4,4,4,4
4151,4,4,4,4,4,4,4,4,4,4,4,4
4153,1,1,1,1,1,1,1,1,1,1,1,1
4154,3,4,4,4,4,4,4,4,4,4,4,4
4163,1,1,1,1,1,1,1,1,1,1,4,4
4167,4,4,4,4,4,4,4,4,4,4,4,4
4170,1,1,1,1,1,1,1,1,1,1,4,4
4175,4,4,4,4,4,4,4,4,4,4,4,4
4177,3,4,4,4,4,4,4,4,4,4,4,4
4178,4,4,4,4,4,4,4,4,4,4,4,4
4179,0,0,0,0,0,0,0,0,0,0,0,0
4180,3,3,3,3,4,4,4,4,4,4,4,4
4182,4,4,4,4,4,4,4,4,4,4,4,4
4184,1,1,1,1,1,1,1,1,1,1,1,5
4185,4,4,4,4,4,4,4,3,3,3,4,4
4186,1,1,1,1,1,1,1,1,1,1,1,1
4187,1,1,1,1,1,1,1,1,1,1,1,5
4190,3,3,3,4,4,4,4,4,4,4,4,4
4192,1,1,1,1,1,1,1,1,1,1,1,1
4194,1,1,1,1,1,1,1,1,4,4,4,4
4195,4,4,4,4,4,4,4,4,4,4,4,4
4197,4,4,4,4,4,4,4,4,4,4,4,4
4198,4,4,4,4,4,4,4,4,4,4,4,4
4199,4,4,4,4,4,4,4,4,4,4,4,4
4200,1,1,1,1,1,1,1,1,1,1,1,1
4206,4,1,1,1,4,4,4,4,4,4,4,4
4208,3,3,3,3,3,3,3,3,3,1,1,1
4210,0,0,0,0,0,0,0,0,0,0,0,0
4212,4,4,3,3,1,1,1,4,4,4,4,4
4214,1,1,1,1,1,1,1,1,1,1,1,1
4215,4,4,4,4,4,4,4,4,4,4,4,4
4218,1,1,1,3,3,3,3,3,3,3,3,3
4219,1,4,1,1,4,4,3,3,3,4,4,4
4220,1,1,1,1,1,1,1,1,1,4,4,4
4224,3,3,3,3,3,3,3,3,3,3,3,3
4227,1,1,1,1,1,1,1,1,1,1,1,1
4228,4,4,4,4,4,4,4,4,4,4,4,4
4231,3,3,1,1,4,4,4,4,4,4,4,4
4232,4,4,4,4,4,4,4,4,4,4,4,4
4236,1,1,1,1,1,1,1,1,1,1,1,1
4246,1,1,1,4,4,4,4,4,4,4,4,4
4249,4,4,4,4,4,4,4,4,4,4,4,4
4250,1,1,1,1,1,1,1,1,1,1,1,4
4252,1,1,1,1,1,1,1,1,1,1,1,4
4254,1,1,1,4,3,3,3,4,4,4,4,4
4256,1,1,1,1,4,1,1,1,1,1,1,1
4262,4,4,4,4,4,4,4,4,4,4,4,4
4265,4,4,4,4,4,4,4,4,4,4,4,4
4268,0,0,0,0,0,0,0,0,0,0,0,0
4270,4,4,4,4,4,4,4,4,4,4,4,4
4272,1,1,1,1,1,1,1,1,1,1,1,1
4274,4,4,4,4,4,4,4,4,4,4,4,4
4275,1,1,1,1,1,1,1,1,1,1,1,1
4277,4,4,4,4,4,4,4,4,4,4,4,4
4280,0,1,1,1,1,1,1,1,1,1,5,5
4281,4,4,4,4,4,4,4,4,4,4,4,4
4282,1,4,4,3,3,4,4,4,4,3,3,4
4286,4,4,4,4,4,4,4,4,4,4,4,4
4290,3,3,1,1,1,1,1,1,1,1,1,1
4291,1,3,3,3,3,3,5,5,5,5,5,5
4292,1,1,1,1,1,1,1,1,1,1,1,1
4294,1,1,1,1,1,1,1,1,1,1,1,1
4295,4,4,4,4,4,4,4,4,4,4,4,4
4296,1,1,1,1,1,1,1,1,1,1,1,1
4300,1,1,1,1,1,1,1,1,1,1,1,1
4304,1,1,1,1,1,1,1,1,1,1,1,1
4305,1,1,1,1,1,1,1,1,1,1,4,4
4306,1,1,1,1,1,1,1,1,1,1,1,1
4308,3,3,4,4,4,4,4,4,4,4,4,4
4310,3,4,4,4,4,4,4,4,4,4,4,4
4323,4,4,4,4,4,4,4,4,4,4,4,4
4325,0,0,0,0,1,1,4,4,4,4,4,4
4326,3,3,3,3,3,3,3,1,1,4,4,4
4337,1,1,1,1,1,1,1,1,1,1,1,5
4339,1,1,1,1,1,1,4,4,4,4,4,4
4341,1,1,1,1,1,1,1,1,1,1,1,1
4345,1,1,1,1,1,1,1,1,1,1,1,1
4346,4,4,4,4,4,4,4,4,4,4,4,4
4352,1,1,4,4,4,1,1,1,1,1,1,1
4354,4,4,4,4,4,4,4,4,4,4,4,4
4366,2,2,2,2,2,1,1,1,1,1,1,1
4367,1,1,1,1,4,4,4,4,4,4,4,4
4368,4,4,4,4,4,4,4,4,4,4,4,4
4371,3,3,3,3,3,3,3,3,3,3,3,3
4372,1,1,1,1,1,1,1,1,1,1,1,5
4373,1,1,1,1,1,1,1,1,1,1,1,1
4375,4,4,4,4,4,4,4,4,4,4,4,4
4376,1,1,1,1,1,1,1,1,1,1,1,5
4378,4,3,1,1,1,4,4,4,4,4,4,4
4379,3,3,1,1,4,4,4,4,4,4,4,4
4381,1,1,1,1,1,1,4,1,1,1,5,5
4383,1,1,1,1,4,4,4,4,4,4,4,4
4386,1,4,4,4,4,4,4,4,4,4,4,4
4391,4,4,4,4,4,4,4,4,4,4,4,4
4392,1,1,1,1,1,1,1,1,1,1,1,1
4396,1,1,1,4,4,4,4,4,4,4,4,4
