id,month-12,month-11,month-10,month-9,month-8,month-7,month-6,month-5,month-4,month-3,month-2,month-1
4400,0,0,0,0,0,0,0,0,0,0,0,0
4404,1,4,4,4,4,4,4,4,4,4,4,4
4416,4,4,4,4,4,4,4,4,4,4,4,4
4417,1,1,1,1,4,4,4,4,4,4,4,4
4424,1,1,1,1,1,1,1,1,1,1,1,5
4428,1,1,1,1,1,1,1,1,1,1,1,1
4437,1,4,3,3,3,3,3,3,3,4,4,4
4438,4,4,4,4,4,4,4,4,4,4,4,4
4439,3,3,3,3,3,3,3,3,3,3,4,4
4445,1,1,1,1,1,1,1,1,1,1,4,4
4447,1,1,1,1,1,1,1,1,1,1,1,5
4450,0,0,0,0,0,0,0,0,0,0,0,0
4451,1,1,1,1,1,1,1,1,3,3,3,3
4455,1,1,1,1,1,1,1,1,1,1,1,5
4463,4,4,4,4,4,4,4,4,4,4,4,4
4464,1,1,1,1,1,1,1,1,1,1,1,1
4465,1,1,1,1,1,1,1,1,1,1,1,5
4469,1,1,1,4,1,1,5,5,5,5,5,5
4473,3,4,1,1,4,4,4,4,4,4,4,4
4474,3,3,3,3,3,4,4,4,4,4,4,4
4475,1,1,1,1,1,1,1,1,1,1,5,5
4476,0,0,0,0,0,0,0,0,0,0,5,1
4478,1,1,1,1,1,1,1,1,1,1,1,4
4479,3,3,3,3,3,3,3,3,3,3,3,5
4481,4,4,4,4,4,4,4,4,4,4,4,4
4482,4,4,4,4,4,4,4,4,4,4,4,4
4483,0,0,0,0,0,0,0,0,0,0,0,0
4485,1,1,1,1,1,1,1,1,1,1,1,1
4487,4,4,1,1,1,1,1,1,1,1,1,5
4490,4,4,4,4,4,4,4,4,4,4,4,4
4494,4,4,4,4,4,4,4,4,4,4,4,4
4495,1,1,1,1,1,1,1,1,1,1,1,5
4496,1,1,1,1,1,1,1,1,1,1,5,5
4499,3,3,3,3,4,4,4,4,4,4,4,4
4505,0,0,0,0,0,0,0,0,0,0,0,0
4506,3,3,3,3,4,4,4,4,4,4,4,4
4522,5,5,5,5,5,5,5,5,5,5,5,5
4523,4,4,4,4,4,4,4,4,4,4,4,4
4525,1,1,1,1,1,1,1,4,4,4,4,4
4528,1,1,1,1,1,1,1,1,1,1,1,5
4534,1,1,1,1,1,1,1,1,1,1,1,1
4536,1,3,4,3,4,4,4,4,4,4,4,4
4537,4,4,4,4,4,4,4,4,4,4,4,4
4538,0,0,0,0,0,0,0,1,1,1,1,1
4539,1,1,1,1,1,1,1,1,1,1,1,1
4541,4,4,4,4,4,4,4,4,4,4,4,4
4543,4,4,4,4,4,4,4,4,4,4,4,4
4544,4,4,4,4,4,4,4,4,4,4,4,4
4546,4,3,3,3,3,3,3,4,4,5,5,5
4551,3,3,3,3,3,3,3,3,3,3,3,5
4553,4,4,4,4,4,4,3,3,4,4,4,4
4557,4,4,4,4,4,4,4,4,4,4,4,4
4561,4,1,4,4,4,4,4,4,4,4,4,4
4570,1,1,1,1,1,1,1,1,1,1,1,4
4571,4,4,3,3,3,3,3,3,3,3,3,5
4578,4,4,4,4,4,4,4,4,4,4,4,4
4580,1,4,4,4,4,4,4,4,4,4,4,4
4581,4,4,4,4,4,4,4,4,4,4,4,4
4582,4,4,0,0,0,0,0,0,0,0,0,0
4584,1,1,1,1,1,1,1,1,1,1,4,4
4585,1,1,1,1,1,1,1,1,1,1,1,1
4588,4,4,4,4,4,4,4,4,4,4,4,4
4589,1,1,1,1,1,1,1,1,1,1,1,4
4590,1,1,1,1,1,1,3,3,3,3,3,3
4592,1,1,1,1,1,1,1,1,1,5,5,5
4593,1,1,1,1,1,1,1,1,1,1,1,5
4594,1,1,1,1,1,1,1,1,1,1,1,5
4600,4,3,3,3,3,3,3,3,3,3,3,3
4602,1,1,1,1,1,1,1,1,1,1,1,1
4614,3,3,3,3,4,4,4,4,4,4,4,4
4618,4,4,4,4,4,4,4,4,4,4,4,4
4622,4,4,4,3,4,4,4,4,4,4,3,3
4625,1,1,1,1,1,1,1,1,1,3,3,5
4631,3,3,3,4,4,4,1,4,4,4,4,4
4632,1,1,1,1,1,1,1,1,3,3,3,3
4637,4,3,4,4,4,4,4,4,4,4,4,4
4638,0,0,3,3,3,3,3,0,0,0,0,0
4641,4,4,4,4,4,4,4,4,4,4,4,4
4645,4,4,4,4,4,4,4,4,4,4,4,4
4650,1,1,1,1,1,1,1,1,1,1,3,3
4651,3,3,3,3,3,3,3,3,3,3,5,3
4653,4,4,4,4,4,4,4,4,4,4,4,4
4657,4,4,4,4,4,4,4,4,4,4,4,4
4663,1,4,4,4,3,3,3,3,3,3,3,3
4664,1,1,3,1,1,1,1,1,1,4,4,4
4670,1,1,1,1,4,1,1,1,4,4,4,4
4672,1,4,3,3,3,4,4,4,4,4,4,4
4675,1,1,1,1,1,1,1,1,1,1,1,1
4679,1,1,1,1,1,1,1,1,1,1,1,1
4683,1,1,1,1,1,1,1,1,1,1,1,1
4684,1,1,3,3,3,3,3,3,3,5,5,5
4689,4,4,4,4,4,4,4,4,4,4,4,4
4690,1,1,1,1,1,1,1,1,1,1,4,4
4692,1,1,1,1,1,1,1,1,1,1,1,1
4694,1,3,3,3,3,3,3,3,3,3,3,3
4700,1,1,1,1,1,1,1,1,1,1,1,1
4706,4,4,4,4,4,4,4,4,4,4,4,4
4708,1,1,1,1,1,1,1,4,1,1,1,1
4711,4,4,4,4,4,4,4,4,4,4,4,4
4713,1,1,1,1,1,1,1,1,1,1,5,5
4714,1,1,1,1,1,1,1,1,1,1,4,4
4717,3,3,3,3,4,4,4,4,4,4,4,4
4723,1,1,1,1,1,1,1,1,1,1,1,1
4724,4,4,4,4,4,4,4,4,4,4,4,4
4726,4,4,4,4,4,4,4,4,4,4,4,4
4730,4,4,4,4,4,4,4,4,4,4,4,4
4733,4,4,4,4,4,4,4,4,4,4,4,4
4734,1,1,4,4,4,4,1,1,1,5,5,5
4735,3,3,4,4,4,4,4,4,4,4,4,4
4744,4,4,4,4,4,4,4,4,4,4,4,4
4746,4,4,4,4,4,4,4,4,4,4,4,4
4749,4,4,4,4,4,4,4,4,4,4,4,4
4753,3,3,3,4,4,4,4,4,4,4,4,4
4757,1,1,1,1,1,1,1,1,1,1,1,1
4763,4,4,4,4,4,4,4,4,4,4,4,4
4766,1,1,1,1,1,1,1,1,1,4,5,5
4768,3,3,3,3,3,3,3,3,3,3,3,3
4769,3,3,3,4,4,0,1,1,1,4,4,4
4772,1,1,1,1,1,1,1,1,1,1,1,4
4774,1,1,1,1,1,4,4,4,1,1,5,5
4777,1,1,1,1,1,1,4,4,4,4,4,4
4780,0,0,0,0,0,0,0,0,1,1,1,1
4783,1,1,1,1,1,1,1,1,1,1,1,4
4784,3,3,3,3,3,3,3,3,3,3,3,3
4785,1,1,1,1,1,1,1,1,1,1,4,4
4787,1,1,1,1,1,1,1,1,1,1,5,5
4790,1,1,1,4,4,4,4,4,4,1,1,1
4792,1,1,1,1,1,1,1,1,4,4,4,4
4796,1,1,4,4,4,4,4,4,4,4,4,4
4801,4,4,4,4,4,4,4,4,4,4,4,4
4802,4,4,4,4,4,4,4,4,4,4,4,4
4803,3,3,3,3,3,3,3,3,3,3,3,5
4804,1,1,1,1,1,1,1,1,1,1,1,1
4809,4,4,4,4,4,4,4,4,4,4,4,4
4810,4,4,4,4,4,4,4,4,4,4,4,4
4815,1,1,1,1,1,1,1,1,1,1,1,1
4817,1,1,1,1,1,1,1,3,3,3,3,5
4819,1,1,1,1,1,1,1,1,1,1,1,1
4820,1,1,1,1,1,1,1,1,1,1,1,1
4821,1,1,1,1,1,1,1,1,1,1,1,1
4826,4,4,4,4,4,4,2,1,1,1,4,4
4837,1,1,4,4,4,4,4,4,4,4,4,4
4838,4,4,4,4,4,4,4,4,4,4,4,4
4839,3,3,3,3,3,3,4,4,5,5,5,5
4842,3,3,3,3,3,3,3,3,4,4,4,4
4848,4,4,3,3,3,4,4,4,4,4,4,4
4849,1,3,3,3,4,4,4,4,4,4,4,4
4852,1,1,1,1,1,1,1,1,1,1,1,1
4863,0,0,0,0,0,0,0,0,0,0,0,0
4864,4,4,4,1,1,1,1,1,1,1,1,5
4865,1,1,1,1,1,1,1,3,3,3,3,5
4867,3,3,3,3,3,3,3,3,1,3,4,4
4870,4,4,4,4,4,3,3,3,3,1,5,5
4871,1,1,1,1,1,1,1,1,1,1,1,1
4874,1,1,1,1,1,1,1,1,1,1,1,5
4876,3,3,3,3,3,3,3,3,3,3,3,4
4880,1,1,1,1,1,1,1,1,1,1,1,1
4882,1,1,1,1,1,1,1,1,1,1,1,1
4893,4,4,4,4,4,4,4,4,4,4,4,4
4899,1,1,4,1,3,1,1,1,1,1,1,5
4906,4,4,4,4,4,4,4,4,4,4,4,4
4910,1,1,1,1,1,1,1,1,1,1,1,4
4916,0,0,0,0,0,0,0,0,0,0,0,0
4919,1,1,1,1,1,1,1,1,1,1,1,1
4920,3,3,4,4,4,4,4,3,3,4,4,4
4922,1,1,1,1,1,1,1,1,1,1,1,5
4925,1,1,1,1,1,1,1,1,1,1,1,1
4927,1,1,1,1,1,1,1,1,1,1,1,1
4929,3,3,3,4,3,4,3,3,3,3,3,5
4930,1,1,4,1,1,1,1,1,1,1,1,5
4931,1,1,1,1,1,1,1,1,1,1,1,4
4933,1,1,1,1,1,1,1,1,1,1,4,4
4934,1,1,1,4,1,1,1,1,1,5,5,5
4938,4,4,4,4,4,4,4,4,4,4,4,4
4943,1,1,1,1,1,1,1,1,1,1,1,1
4947,0,4,4,4,4,4,4,4,4,4,4,4
4948,4,1,1,4,4,4,4,4,4,4,4,4
4950,4,4,4,4,4,4,4,4,4,4,4,4
4951,1,1,1,1,1,1,1,1,1,4,4,4
4952,1,1,1,1,1,1,1,1,1,1,1,1
4953,1,1,1,1,4,4,4,4,4,4,4,3
4954,1,1,1,1,1,1,1,1,1,1,1,1
4955,1,1,1,1,1,1,1,1,1,1,1,5
4956,1,1,1,1,1,1,1,1,1,1,1,1
4957,4,4,4,4,4,4,4,3,3,3,5,5
4958,1,1,1,1,4,4,4,4,4,4,4,4
4959,1,1,1,1,1,1,1,1,1,1,1,1
4962,4,4,4,1,1,1,1,1,1,1,1,4
4971,4,4,4,4,4,4,4,4,4,4,4,4
4972,1,1,1,1,1,1,1,1,1,1,1,5
4973,1,1,1,1,1,1,1,1,4,4,4,4
4974,0,0,0,0,0,0,0,0,0,0,2,2
4976,2,2,2,2,2,2,1,1,1,1,1,5
4978,4,4,4,4,4,4,4,4,4,4,4,4
4981,3,3,3,3,3,3,3,3,3,3,3,5
4984,1,1,1,1,1,1,1,1,1,1,1,1
4987,1,1,1,1,1,1,1,1,1,1,1,1
4989,1,1,1,3,3,3,3,3,3,3,3,3
4992,1,1,1,1,1,1,1,1,1,1,3,5
4997,1,1,1,1,1,1,1,1,1,1,1,4
4999,3,3,3,3,3,3,3,3,3,3,3,5
5001,1,1,1,1,1,1,3,3,3,3,3,3
5002,1,1,1,4,4,4,4,4,4,4,4,4
5014,4,4,4,4,4,4,4,4,4,4,4,4
5016,1,1,4,4,3,3,4,4,4,4,4,4
5019,4,4,4,4,1,1,1,1,1,1,1,1
5023,3,3,3,3,3,4,4,4,4,4,4,4
5026,1,1,1,1,1,1,1,1,1,1,1,1
5028,1,1,1,1,1,1,1,1,1,1,1,1
5032,1,1,1,1,1,1,1,1,1,1,1,1
5035,1,1,1,1,1,1,1,1,1,1,1,1
5037,1,1,1,1,1,1,1,1,1,1,1,1
5041,3,3,3,3,3,3,3,3,3,4,4,4
5044,4,4,4,4,4,4,4,4,4,4,4,4
5045,3,3,3,3,3,3,3,3,3,3,4,4
5049,4,4,4,0,3,3,4,4,4,4,4,4
5050,1,1,1,1,1,1,1,1,1,4,4,4
5059,1,1,1,1,4,4,4,4,4,4,4,4
5061,4,4,4,4,4,4,4,4,4,4,4,4
5063,1,1,1,1,1,1,1,1,1,1,4,4
5064,0,0,0,0,0,0,0,0,0,0,0,0
5065,1,1,1,1,1,1,1,1,1,1,1,1
5066,1,1,1,1,1,1,1,1,1,1,5,5
5069,4,4,4,4,4,4,4,4,4,4,4,4
5071,4,4,4,4,4,4,4,4,4,4,4,4
5074,3,3,3,3,3,3,0,0,0,0,0,0
5085,4,4,4,4,4,4,4,4,4,4,4,4
5088,1,1,1,1,1,1,1,4,4,4,4,4
5089,4,4,4,4,4,4,4,4,4,4,4,4
5090,4,1,1,1,1,1,1,1,1,1,1,4
5091,1,1,1,1,1,1,1,1,1,1,1,1
5096,4,4,4,4,4,4,4,4,4,4,4,4
5098,1,1,1,1,1,1,1,1,1,1,1,4
5099,4,4,4,4,4,4,1,1,1,1,1,1
5100,4,4,4,4,4,4,4,4,4,4,4,4
5103,1,1,1,1,1,1,1,4,4,4,4,4
5104,1,1,1,1,1,1,1,1,1,1,1,4
5105,4,4,4,4,4,4,4,4,4,4,4,4
5107,1,1,1,1,3,3,3,3,4,4,4,4
5108,3,3,3,1,1,1,4,4,4,1,1,1
5113,3,3,3,3,3,3,3,3,3,3,3,3
5115,1,1,1,1,1,1,1,1,1,1,1,5
5117,4,4,4,4,4,4,4,4,4,4,4,4
5119,1,1,1,1,1,1,1,1,1,1,4,4
5121,0,0,0,0,0,0,0,0,0,0,0,0
5123,3,3,3,3,3,3,3,3,3,5,5,5
5125,4,4,4,4,4,4,4,4,4,4,4,4
5127,1,1,1,4,4,4,4,4,4,4,4,4
5131,4,4,4,4,4,4,4,1,1,4,4,4
5134,3,3,3,3,1,1,1,1,1,1,1,5
5135,1,1,3,4,4,4,4,4,4,4,4,4
5143,3,3,3,3,3,3,3,1,1,1,1,1
5148,4,4,4,1,1,1,1,1,0,0,0,4
5151,1,1,4,4,4,4,4,4,4,4,4,4
5152,4,4,4,4,4,4,1,1,1,1,1,1
5162,1,1,1,1,1,1,1,1,1,1,1,1
5163,1,1,1,1,1,1,1,1,1,5,5,5
5176,1,1,1,1,1,1,1,1,1,1,1,5
5179,3,4,4,4,4,4,4,4,4,4,4,4
5180,4,4,4,4,4,4,4,4,4,4,4,4
5189,3,4,4,4,4,4,4,4,4,4,4,4
5195,1,1,1,1,1,1,4,4,4,4,4,4
5198,4,4,1,1,4,4,4,4,4,4,4,4
5199,1,1,1,1,1,1,4,4,4,4,4,4
5200,1,1,1,1,1,4,4,4,4,4,4,4
5208,3,3,3,3,3,3,3,3,3,3,3,5
5209,3,4,4,4,4,4,4,4,4,4,4,4
5212,1,1,1,4,4,4,4,4,4,4,4,4
5214,3,3,3,3,3,3,3,3,3,3,3,3
5216,4,4,4,3,4,4,4,4,4,4,4,4
5219,4,4,4,4,4,4,4,4,4,4,4,4
5224,3,3,3,3,3,3,3,1,1,1,1,4
5225,1,1,1,1,1,1,3,3,3,3,3,3
5231,4,4,4,4,4,4,4,4,4,4,4,4
5232,4,4,4,4,4,4,4,4,4,4,4,4
5233,4,4,4,4,4,4,4,4,4,4,4,4
5236,0,0,0,3,3,4,4,4,4,4,4,4
5246,1,1,1,1,1,1,1,1,1,1,1,1
5247,1,1,1,1,3,3,3,3,3,3,3,5
5255,4,4,4,4,4,4,4,4,4,4,4,4
5256,1,1,1,1,1,1,1,1,4,4,4,4
5258,1,1,1,1,1,1,1,1,1,1,1,5
5259,1,1,1,1,1,1,1,1,1,1,1,1
5261,4,4,4,4,4,4,4,4,4,4,4,4
5264,1,1,1,1,1,1,1,1,1,1,5,5
5265,1,1,1,1,1,1,1,1,1,1,1,1
5268,4,4,4,4,1,1,4,3,3,3,4,4
5271,4,4,4,4,4,4,4,4,4,4,4,4
5272,3,1,1,3,3,3,3,4,3,3,3,3
5273,1,1,1,4,1,1,1,1,4,4,4,4
5276,4,4,4,4,4,4,4,4,4,4,4,4
5277,1,1,1,1,1,1,1,3,3,3,3,3
5280,1,1,1,4,4,4,4,4,4,4,4,4
5283,4,4,4,4,1,1,3,3,3,4,4,4
5285,4,4,4,4,4,4,4,4,4,4,4,4
5286,4,4,4,4,4,4,4,4,4,4,4,4
5288,1,1,1,1,1,1,1,1,1,1,1,1
5289,1,1,1,1,1,1,1,1,1,1,1,1
5290,1,1,1,1,1,1,1,1,1,1,1,1
5294,0,0,0,0,0,0,0,0,0,0,0,0
5295,4,4,4,4,4,4,4,4,4,3,3,4
5298,3,3,3,3,3,3,3,3,3,3,3,3
5299,1,1,1,1,1,1,1,1,1,1,1,5
5301,4,4,4,4,4,4,4,4,4,4,4,4
5305,4,4,4,4,4,4,4,4,4,4,4,4
5308,4,4,4,4,4,4,4,4,4,4,4,4
5309,4,4,4,4,4,4,4,4,4,4,4,4
5310,1,3,3,3,3,3,3,3,3,3,3,3
5311,0,0,0,0,0,0,0,0,0,0,0,0
5314,1,1,1,1,4,1,1,1,1,1,1,4
5315,4,4,4,4,4,4,4,4,4,4,4,4
5317,1,1,1,1,1,4,4,4,4,4,4,4
5325,1,4,4,4,3,3,3,1,1,1,4,4
5326,1,1,1,1,1,1,1,1,1,1,1,5
5327,4,4,4,4,4,4,4,4,4,4,4,4
5328,1,1,1,1,1,1,1,1,1,1,1,5
5330,3,3,3,3,3,3,3,3,4,4,4,4
5332,4,4,4,4,4,4,4,4,4,4,4,4
5333,4,4,4,4,4,0,1,1,4,4,4,4
5338,4,4,4,3,4,4,4,4,4,4,4,4
5339,0,0,0,0,0,0,0,0,0,0,0,0
5341,1,1,1,1,1,1,1,1,1,1,1,5
5349,1,1,1,1,1,1,1,1,4,4,4,4
5360,4,4,4,4,4,4,4,4,4,4,4,4
5369,1,1,4,4,4,4,4,4,4,4,4,4
5370,3,3,3,3,3,3,3,3,3,3,3,5
5372,1,1,1,1,3,3,3,3,3,3,4,4
5373,1,1,1,1,1,1,4,4,4,4,4,4
5374,3,4,3,3,3,3,3,3,3,3,3,5
5376,4,4,4,4,4,4,4,4,4,4,4,4
5380,1,1,1,1,1,1,1,1,1,4,4,4
5381,3,3,3,3,3,3,3,3,3,3,4,4
5385,1,1,1,1,1,4,4,4,4,4,3,5
5387,1,1,4,4,3,3,3,3,3,3,3,3
5388,1,1,1,1,1,1,1,1,1,1,1,1
5389,1,1,1,1,1,1,1,1,1,1,1,1
5391,3,3,3,3,4,4,4,4,4,4,4,4
5397,3,3,3,3,3,3,3,3,3,3,3,3
5406,4,4,4,4,4,4,4,4,4,4,4,4
5408,3,3,3,3,4,4,4,4,4,4,4,4
5409,4,4,4,4,4,4,4,4,4,4,4,4
5421,1,1,1,1,1,1,1,4,4,4,4,4
5422,4,4,4,4,4,4,4,4,4,4,4,4
5424,4,4,4,4,4,4,4,4,4,4,4,4
5425,0,0,0,0,0,0,0,0,0,0,0,0
5427,1,1,1,1,1,1,1,1,1,1,1,5
5428,1,1,1,1,1,1,1,1,1,1,5,5
5434,4,4,4,3,3,3,4,4,4,4,4,4
5436,1,1,1,1,1,1,1,1,1,1,1,4
5442,4,4,4,4,1,1,1,1,1,1,1,1
5445,1,1,1,1,4,1,1,1,1,1,4,4
5452,4,4,4,4,4,4,4,4,4,4,4,4
5453,1,1,1,1,1,1,1,1,1,1,1,5
5454,4,4,4,4,4,4,4,4,4,4,4,4
5455,4,4,4,4,4,4,4,4,4,4,4,4
5458,0,0,0,0,0,0,0,0,0,0,0,0
5459,1,1,4,4,4,4,4,4,4,4,4,4
5460,4,4,4,4,4,4,4,4,4,4,4,4
5462,4,4,4,4,4,4,4,4,4,4,4,4
5464,4,4,4,4,4,4,4,4,4,4,4,4
5465,4,4,4,4,4,4,4,4,4,4,4,4
5467,4,4,4,4,4,4,4,4,4,4,4,4
5469,4,4,4,4,4,4,4,4,4,4,4,4
5472,4,4,4,4,4,4,4,4,4,4,4,4
5473,4,4,4,4,4,4,4,4,4,4,4,4
5476,4,4,4,4,4,4,4,4,4,4,4,4
5477,4,4,4,4,4,4,4,4,4,4,4,4
5478,1,1,1,1,1,4,1,1,1,1,5,5
5480,4,4,4,1,1,1,1,4,4,4,4,4
5483,1,1,1,1,4,4,4,4,4,4,4,4
5485,3,4,4,4,4,4,4,4,4,4,4,4
5486,4,4,4,4,4,4,4,4,4,4,4,4
5487,4,4,4,4,4,4,4,4,4,4,4,4
5488,4,4,4,4,4,4,4,4,4,4,4,4
5492,4,4,4,4,4,4,4,4,4,4,4,4
5498,1,1,1,1,1,4,4,1,1,1,5,5
5502,1,1,1,4,4,1,4,1,1,1,1,1
5508,4,4,4,4,1,1,1,1,1,1,4,5
5509,4,4,4,4,4,4,4,4,4,4,4,4
5511,1,1,1,1,1,1,1,1,1,3,3,4
5515,1,1,1,3,3,3,3,3,3,3,4,4
5518,1,1,1,1,4,1,1,1,1,1,1,5
5522,1,3,3,3,3,3,3,3,3,3,3,5
5523,4,4,4,4,4,4,4,4,4,4,4,4
5524,1,1,1,1,1,1,1,1,1,1,1,5
5526,1,1,1,1,1,1,1,1,1,1,1,5
5528,1,1,3,3,3,3,3,3,1,1,1,1
5530,2,2,2,1,1,1,1,4,4,4,4,4
5536,4,4,4,4,4,1,1,1,1,1,1,1
5537,1,4,4,4,4,4,4,4,4,4,4,4
5544,1,1,1,1,1,1,1,1,1,1,1,1
5546,1,1,1,1,1,1,1,1,1,1,1,1
5547,4,4,4,4,4,4,4,4,4,4,4,4
5548,4,4,4,4,4,4,4,4,4,4,4,4
5550,1,1,1,1,1,4,4,4,4,4,4,4
5551,1,1,1,1,1,1,1,1,1,1,1,1
5553,1,1,1,1,1,1,1,1,1,1,1,1
5555,0,0,0,0,0,0,0,0,0,0,0,0
5557,0,0,0,0,0,0,0,0,0,0,0,0
5560,4,4,4,4,4,4,4,4,4,4,4,4
5561,4,4,1,1,1,1,1,1,1,1,1,1
5565,1,1,1,4,4,4,4,4,4,4,4,4
5566,4,4,4,4,4,4,4,4,4,4,4,4
5568,1,1,1,1,1,1,1,3,3,3,3,3
5574,1,1,1,1,1,1,1,1,1,1,3,3
5576,1,1,1,1,1,1,1,1,1,1,1,1
5577,1,1,1,1,1,1,1,1,1,4,4,4
5581,1,1,1,1,1,4,4,4,4,4,4,4
5582,1,1,1,1,1,1,1,1,1,1,1,5
5583,4,4,4,4,4,4,4,4,4,4,4,4
5589,4,4,4,1,1,1,1,1,1,5,5,5
5593,3,3,3,3,3,3,3,3,3,3,3,3
5595,4,4,4,4,4,4,4,4,4,4,4,4
5596,1,1,1,1,1,1,1,3,3,3,4,4
5600,1,1,1,1,1,1,1,1,1,1,1,5
5605,1,1,1,1,1,1,1,1,1,1,1,4
5606,3,3,3,3,3,3,3,4,4,4,4,4
5609,1,1,1,1,1,1,1,1,1,1,1,1
5612,4,4,4,4,4,4,4,4,4,4,4,4
5614,3,3,3,3,3,3,3,3,1,1,4,4
5615,0,0,0,0,0,0,0,0,0,0,0,0
5619,4,4,4,4,4,4,4,1,1,1,5,5
5624,1,1,1,1,1,1,1,1,1,1,1,5
5626,4,4,3,3,3,3,3,3,3,3,3,5
5627,1,1,1,1,1,1,1,1,1,1,1,1
5631,0,0,0,0,0,4,4,4,4,4,4,4
5634,1,1,1,1,1,1,1,1,1,5,5,5
5640,4,4,4,4,4,4,4,4,4,4,4,4
5646,4,4,4,4,4,4,4,4,4,4,4,4
5647,3,3,3,3,3,3,3,3,5,5,5,5
5648,1,1,1,1,1,1,1,1,1,1,1,4
5652,1,1,1,1,1,1,1,1,1,1,1,1
5654,1,4,3,3,3,4,4,4,4,4,4,4
5656,4,4,4,4,4,4,4,1,1,4,4,4
5657,1,1,1,1,1,1,1,1,1,1,1,1
5661,1,1,1,1,1,1,1,1,1,1,4,4
5669,4,1,1,1,1,1,1,1,1,1,4,4
5674,4,4,4,4,4,4,3,3,4,4,4,4
5675,1,1,1,1,1,1,1,1,1,1,1,1
5681,4,4,4,4,4,4,4,4,4,4,4,4
5682,1,1,1,1,1,1,1,1,1,1,1,1
5684,4,4,4,4,4,4,4,4,4,4,4,4
5685,4,4,4,4,4,4,4,4,4,4,4,4
5686,3,1,1,1,1,1,4,1,1,1,1,1
5687,4,4,4,4,4,4,3,3,4,4,4,4
5689,0,0,0,0,0,0,0,0,0,0,0,0
5690,1,1,1,1,3,1,1,1,1,1,5,5
5695,4,4,4,4,4,4,4,1,1,1,4,4
5701,1,1,1,1,1,1,1,1,1,1,1,5
5702,1,4,4,4,3,3,3,3,3,4,4,4
5705,1,1,1,1,1,4,1,1,1,1,1,4
5706,1,1,4,4,4,4,4,4,4,4,4,4
5707,3,3,4,4,4,4,4,4,4,4,4,4
5708,1,1,1,1,1,1,1,1,1,1,1,1
5712,3,3,3,3,3,3,3,3,3,1,5,5
5713,1,1,4,4,4,4,4,4,4,4,4,4
5716,4,4,4,4,4,1,4,4,4,4,4,4
5718,4,3,3,3,3,3,3,3,3,5,5,5
5720,4,4,4,4,4,4,4,4,4,4,4,4
5724,4,4,4,4,4,4,4,4,4,4,4,4
5728,1,1,1,1,1,1,1,1,1,1,1,1
5729,4,4,4,3,3,3,3,4,4,4,4,4
5740,4,4,4,4,4,4,4,4,4,4,4,4
5741,1,1,1,1,1,1,1,1,1,5,5,5
5744,1,1,1,1,1,1,1,1,1,4,4,4
5746,4,4,4,4,4,4,4,4,3,3,3,5
5753,1,1,1,1,1,1,1,1,1,1,1,1
5756,4,4,4,4,4,4,4,4,4,4,4,4
5766,3,3,3,3,3,3,1,1,1,1,4,4
5767,1,1,1,1,1,1,1,1,1,1,1,1
5769,1,1,1,1,1,1,1,1,4,4,4,4
5770,1,1,1,1,4,4,4,4,4,4,4,4
5773,4,4,4,4,4,4,4,4,4,4,4,4
5774,1,1,1,4,4,4,4,4,4,4,4,4
5780,1,1,1,1,1,1,1,1,1,1,1,5
5781,4,4,4,4,4,4,4,4,4,4,4,4
5782,0,0,0,0,0,1,4,4,4,4,4,4
5790,1,4,4,4,4,4,4,4,4,4,4,4
5793,4,4,4,4,3,3,3,3,3,3,3,3
5796,4,4,4,4,4,4,4,4,4,4,4,4
5798,1,1,1,1,3,3,3,3,3,3,3,3
5799,4,4,1,3,3,3,3,3,3,3,4,4
5801,1,1,1,1,1,1,1,1,1,4,4,4
5802,1,1,4,4,4,4,4,4,4,4,4,4
5803,4,4,4,1,4,4,4,4,4,4,4,4
5805,4,4,4,4,4,4,4,4,4,4,4,4
5806,1,1,4,4,4,4,4,4,4,4,4,4
5809,1,1,1,1,1,1,1,1,1,1,4,4
5811,1,1,1,1,1,1,1,1,1,1,1,5
5813,4,4,4,4,4,4,4,4,4,4,4,4
5818,4,4,4,4,4,4,4,4,4,4,4,4
